id,symbol,made_at,target_at,now_price,sigma_h,quantile,call_value,kalshi_strike,kalshi_no_at_strike,kalshi_no_at_call,model_no_at_strike,edge_pp,actual_price,won,settled_at,made_at_iso,target_at_iso,settled_at_iso
472,BTCUSDT,1780045201.7491062,1780048800.0,73662.03,0.0025685513127365433,0.7,73738.14768107259,73699.99,1.0,1.0,0.6046260684639311,-39.53739315360689,73744.96,0,1780048810.3007889,2026-05-29T05:00:01,2026-05-29T06:00:00,2026-05-29T06:00:10
471,BTCUSDT,1780041604.4430704,1780045200.0,73526.17,0.002896841522455534,0.7,73611.8637148886,73599.99,0.835,0.852810572332899,0.6750694443199818,-15.993055568001813,73653.4,0,1780045214.8306773,2026-05-29T04:00:04,2026-05-29T05:00:00,2026-05-29T05:00:14
470,BTCUSDT,1780038013.7525275,1780041600.0,73774.94,0.002398220082850273,0.7,73846.116502788,73799.99,0.8049999999999999,0.8718834290425999,0.5744524621601047,-23.054753783989522,73528.55,1,1780041618.6229184,2026-05-29T03:00:13,2026-05-29T04:00:00,2026-05-29T04:00:18
469,BTCUSDT,1780034401.9154835,1780038000.0,73681.76,0.002423244075747969,0.7,73753.58871234664,73799.99,1.0,1.0,0.7987997665286903,-20.120023347130967,73786.32,0,1780038008.280899,2026-05-29T02:00:01,2026-05-29T03:00:00,2026-05-29T03:00:08
468,BTCUSDT,1780030800.2124867,1780034400.0,73507.68,0.0021277803148921116,0.7,73570.59795971276,73599.99,0.96,0.9129727355404058,0.7744367557316384,-18.556324426836156,73706.0,0,1780034416.5163925,2026-05-29T01:00:00,2026-05-29T02:00:00,2026-05-29T02:00:16
467,BTCUSDT,1780027218.1931543,1780030800.0,73318.6,0.002348638116880799,0.7,73387.87310968309,73399.99,0.935,0.9107662193661672,0.7296661470420525,-20.53338529579476,73507.68,0,1780030819.2747831,2026-05-29T00:00:18,2026-05-29T01:00:00,2026-05-29T01:00:19
466,BTCUSDT,1780023603.5143008,1780027200.0,73250.0,0.003206430164832979,0.7,73344.50150844129,73299.99,1.0,1.0,0.6107580739615073,-38.92419260384927,73301.53,1,1780027212.7096379,2026-05-28T23:00:03,2026-05-29T00:00:00,2026-05-29T00:00:12
465,BTCUSDT,1780020017.4719923,1780023600.0,73602.16,0.003322182015355331,0.7,73700.54602574241,73699.99,0.935,0.9325812880205266,0.6990073350476116,-23.599266495238847,73225.07,1,1780023617.472508,2026-05-28T22:00:17,2026-05-28T23:00:00,2026-05-28T23:00:17
464,BTCUSDT,1780016421.6498446,1780020000.0,73762.01,0.0029439736255800846,0.7,73849.37813456081,73799.99,0.785,0.8171022874645263,0.5915678830578519,-19.343211694214812,73586.83,1,1780020011.3387496,2026-05-28T21:00:21,2026-05-28T22:00:00,2026-05-28T22:00:11
463,BTCUSDT,1780012803.5118687,1780016400.0,73617.52,0.0021571594709360697,0.7,73681.4023860423,73699.99,1.0,1.0,0.7481776658489524,-25.18223341510476,73716.37,0,1780016415.3748841,2026-05-28T20:00:03,2026-05-28T21:00:00,2026-05-28T21:00:15
462,BTCUSDT,1780009213.4760969,1780012800.0,73544.94,0.002768980161835715,0.7,73626.87015290615,73599.99,0.825,0.8478481299702239,0.6391080526033747,-18.589194739662528,73617.52,1,1780012816.3865507,2026-05-28T19:00:13,2026-05-28T20:00:00,2026-05-28T20:00:16
461,BTCUSDT,1780005600.2959316,1780009200.0,73817.31,0.002779720900829647,0.7,73899.86273545427,73899.99,1.0,1.0,0.7002704452561022,-29.972955474389785,73464.8,1,1780009208.0792375,2026-05-28T18:00:00,2026-05-28T19:00:00,2026-05-28T19:00:08
460,BTCUSDT,1780002015.7343142,1780005600.0,73599.99,0.0029489923681111736,0.7,73687.31493029396,73699.99,1.0,1.0,0.724762467831465,-27.523753216853496,73817.31,0,1780005614.5339065,2026-05-28T17:00:15,2026-05-28T18:00:00,2026-05-28T18:00:14
459,BTCUSDT,1779998418.0174577,1780002000.0,73444.91,0.0032906486473250683,0.7,73542.15334694549,73499.99,0.735,0.7704172114342055,0.6182752174145701,-11.672478258542984,73580.0,0,1780002010.192246,2026-05-28T16:00:18,2026-05-28T17:00:00,2026-05-28T17:00:10
458,BTCUSDT,1779994801.579084,1779998400.0,73652.88,0.0032441067611242353,0.7,73749.01853240775,73699.99,0.89,0.9341256791669672,0.6028705178135093,-28.71294821864907,73419.31,1,1779998412.553954,2026-05-28T15:00:01,2026-05-28T16:00:00,2026-05-28T16:00:12
457,BTCUSDT,1779991216.9677687,1779994800.0,73536.69,0.004469145088554364,0.7,73668.95597539381,73699.99,0.835,0.8132761827756622,0.7392903404653547,-9.570965953464528,73652.87,1,1779994815.7336726,2026-05-28T14:00:16,2026-05-28T15:00:00,2026-05-28T15:00:15
456,BTCUSDT,1779987613.1152902,1779991200.0,73444.74,0.003934951509872525,0.7,73561.03821103695,73599.99,0.5,0.5681656306853402,0.7549150178282586,25.491501782825864,73554.81,1,1779991211.4012249,2026-05-28T13:00:13,2026-05-28T14:00:00,2026-05-28T14:00:11
455,BTCUSDT,1779984004.8592644,1779987600.0,72915.48,0.004944058006146792,0.7,73060.57898798201,73099.99,1.0,0.9704417409865018,0.7451272316474108,-25.48727683525892,73440.66,0,1779987607.5434268,2026-05-28T12:00:04,2026-05-28T13:00:00,2026-05-28T13:00:07
454,BTCUSDT,1779980400.105056,1779984000.0,73033.06,0.007447177223043246,0.7,73252.08360417752,73299.99,1.0,1.0,0.736722094140964,-26.3277905859036,72928.73,1,1779984018.1014783,2026-05-28T11:00:00,2026-05-28T12:00:00,2026-05-28T12:00:18
453,BTCUSDT,1779976804.9551315,1779980400.0,73027.73,0.005456348590507273,0.7,73188.1268156876,73199.99,1.0,1.0,0.7127895928444464,-28.721040715555358,73033.06,1,1779980415.389638,2026-05-28T10:00:04,2026-05-28T11:00:00,2026-05-28T11:00:15
452,BTCUSDT,1779973202.3446712,1779976800.0,73518.0,0.0032722985196108824,0.7,73614.79695117252,73599.99,1.0,1.0,0.672409937744847,-32.7590062255153,73022.01,1,1779976817.6252503,2026-05-28T09:00:02,2026-05-28T10:00:00,2026-05-28T10:00:17
451,BTCUSDT,1779969600.82084,1779973200.0,73505.66,0.0024467542168327325,0.7,73578.01259468604,73599.99,1.0,1.0,0.7501551914136442,-24.98448085863558,73518.01,1,1779973214.961869,2026-05-28T08:00:00,2026-05-28T09:00:00,2026-05-28T09:00:14
450,BTCUSDT,1779966006.531755,1779969600.0,73400.01,0.0025477211602735333,0.7,73475.24151608263,73499.99,0.955,0.9191146983198131,0.7540246634212889,-20.097533657871104,73505.65,0,1779969617.0477703,2026-05-28T07:00:06,2026-05-28T08:00:00,2026-05-28T08:00:17
449,BTCUSDT,1779962403.0546384,1779966000.0,73540.19,0.0016488551497916002,0.7,73588.963122305,73599.99,0.9299999999999999,0.9090489323794798,0.7379512317239068,-19.20487682760932,73400.01,1,1779966000.472939,2026-05-28T06:00:03,2026-05-28T07:00:00,2026-05-28T07:00:00
448,BTCUSDT,1779958807.8535695,1779962400.0,73325.86,0.0024058712135396855,0.7,73396.82904386926,73399.99,0.5,0.5,0.7077507988042874,20.775079880428738,73541.25,0,1779962417.966771,2026-05-28T05:00:07,2026-05-28T06:00:00,2026-05-28T06:00:17
447,BTCUSDT,1779955206.025516,1779958800.0,73498.0,0.002739476180069692,0.7,73579.00495712315,,,,,,73325.88,1,1779958801.2464738,2026-05-28T04:00:06,2026-05-28T05:00:00,2026-05-28T05:00:01
446,BTCUSDT,1779951617.6157904,1779955200.0,73216.45,0.004492315108529545,0.7,73348.82333493824,,,,,,73498.0,0,1779955200.3892198,2026-05-28T03:00:17,2026-05-28T04:00:00,2026-05-28T04:00:00
445,BTCUSDT,1779948007.2587852,1779951600.0,72990.87,0.003795187599992168,0.7,73102.34116334919,,,,,,73202.71,0,1779951612.0750904,2026-05-28T02:00:07,2026-05-28T03:00:00,2026-05-28T03:00:12
444,BTCUSDT,1779944416.5887604,1779948000.0,73118.6,0.005704531514792917,0.7,73286.50953603556,,,,,,72990.87,1,1779948000.5432363,2026-05-28T01:00:16,2026-05-28T02:00:00,2026-05-28T02:00:00
443,BTCUSDT,1779940814.495175,1779944400.0,73179.21,0.006644092200759525,0.7,73374.97405330681,73399.99,0.5,0.5337715280358126,0.7218583224746254,22.185832247462546,73181.95,1,1779944411.1947758,2026-05-28T00:00:14,2026-05-28T01:00:00,2026-05-28T01:00:11
442,BTCUSDT,1779937213.6465976,1779940800.0,74295.36,0.0033529939997470025,0.7,74395.59435355295,74399.99,0.965,0.9588460949741245,0.7076308794389701,-25.73691205610299,73258.0,1,1779940809.0726845,2026-05-27T23:00:13,2026-05-28T00:00:00,2026-05-28T00:00:09
441,BTCUSDT,1779933616.5441413,1779937200.0,74380.46,0.0046967008963999845,0.7,74521.06191815785,74499.99,0.5,0.5,0.6729902336273246,17.299023362732456,74287.43,1,1779937208.1928182,2026-05-27T22:00:16,2026-05-27T23:00:00,2026-05-27T23:00:08
440,BTCUSDT,1779930003.8162158,1779933600.0,74589.76,0.0033528214364632217,0.7,74690.38635589604,74699.99,0.5,0.5374542120054495,0.716441775035986,21.644177503598605,74344.07,1,1779933610.9733365,2026-05-27T21:00:03,2026-05-27T22:00:00,2026-05-27T22:00:10
439,BTCUSDT,1779926418.6991217,1779930000.0,74442.16,0.0036044438242200352,0.7,74550.12955557725,74599.99,0.815,0.8000418666731741,0.7736439928048954,-4.135600719510457,74570.67,0,1779930019.5466094,2026-05-27T20:00:18,2026-05-27T21:00:00,2026-05-27T21:00:19
438,BTCUSDT,1779922815.367058,1779926400.0,74385.27,0.0046878846469886135,0.7,74525.61681860582,74499.99,0.7949999999999999,0.8193454776755242,0.6669071197015133,-12.809288029848664,74449.31,1,1779926413.1071317,2026-05-27T19:00:15,2026-05-27T20:00:00,2026-05-27T20:00:13
437,BTCUSDT,1779919216.5352898,1779922800.0,74406.66,0.0043495652951778315,0.7,74536.90672985253,74499.99,0.765,0.8056084028377809,0.6477716028586159,-11.722839714138411,74418.12,1,1779922809.9693115,2026-05-27T18:00:16,2026-05-27T19:00:00,2026-05-27T19:00:09
436,BTCUSDT,1779915613.4231322,1779919200.0,75268.0,0.0019500110480987019,0.7,75327.0400956679,75299.99,0.835,0.8620500956678879,0.6133326770931311,-22.166732290686888,74473.01,1,1779919211.093612,2026-05-27T17:00:13,2026-05-27T18:00:00,2026-05-27T18:00:11
435,BTCUSDT,1779912011.4665155,1779915600.0,75083.65,0.0024395309850717833,0.7,75157.3375416171,75249.99,0.92,0.8199353449464665,0.865584801756067,-5.441519824393303,75274.58,0,1779915607.9960742,2026-05-27T16:00:11,2026-05-27T17:00:00,2026-05-27T17:00:07
434,BTCUSDT,1779908411.71483,1779912000.0,75023.22,0.003076315664751158,0.7,75116.07911924503,75099.99,0.8200000000000001,0.8328712953960173,0.6686396539763645,-15.136034602363557,75066.09,1,1779912006.0451071,2026-05-27T15:00:11,2026-05-27T16:00:00,2026-05-27T16:00:06
433,BTCUSDT,1779904814.77601,1779908400.0,74813.39,0.00430212845597468,0.7,74942.91921336204,74899.99,0.785,0.8236362920258296,0.6384702981228553,-14.652970187714477,75026.67,0,1779908406.2344115,2026-05-27T14:00:14,2026-05-27T15:00:00,2026-05-27T15:00:06
432,BTCUSDT,1779901203.0962913,1779904800.0,75311.19,0.003556778789930706,0.7,75418.97449444262,75399.99,0.95,0.8645697750082326,0.6681072288238139,-28.189277117618605,74860.42,1,1779904809.332943,2026-05-27T13:00:03,2026-05-27T14:00:00,2026-05-27T14:00:09
431,BTCUSDT,1779897604.4977782,1779901200.0,75320.01,0.004827994595709603,0.7,75466.37191860327,75499.99,1.0,1.0,0.7384990166636648,-26.15009833363352,75304.01,1,1779901219.7619576,2026-05-27T12:00:04,2026-05-27T13:00:00,2026-05-27T13:00:19
430,BTCUSDT,1779894015.4865592,1779897600.0,74987.15,0.005605198051453379,0.7,75156.3485528626,75199.99,0.685,0.7482800983492315,0.7429703139745463,5.797031397454622,75326.02,0,1779897615.4712353,2026-05-27T11:00:15,2026-05-27T12:00:00,2026-05-27T12:00:15
429,BTCUSDT,1779890404.8528433,1779894000.0,75145.46,0.005273532944358058,0.7,75304.9723360106,75299.99,0.5,0.5249116800529736,0.6944896632728701,19.44896632728701,75031.92,1,1779894010.072168,2026-05-27T10:00:04,2026-05-27T11:00:00,2026-05-27T11:00:10
428,BTCUSDT,1779886807.4087698,1779890400.0,75753.74,0.004443448620356511,0.7,75889.20952396737,75899.99,0.89,0.8802975715706242,0.7137488410892538,-17.625115891074618,75073.4,1,1779890420.2049775,2026-05-27T09:00:07,2026-05-27T10:00:00,2026-05-27T10:00:20
427,BTCUSDT,1779883201.8839526,1779886800.0,75777.17,0.0021208198356287558,0.7,75841.81823596747,75799.99,1.0,1.0,0.5746672260725652,-42.533277392743486,75688.01,1,1779886801.3614423,2026-05-27T08:00:01,2026-05-27T09:00:00,2026-05-27T09:00:01
426,BTCUSDT,1779879601.7897751,1779883200.0,75907.44,0.0017783800808763555,0.7,75961.739214491,75999.99,0.965,0.926749214490992,0.8062885029353802,-15.871149706461974,75769.18,1,1779883217.7542248,2026-05-27T07:00:01,2026-05-27T08:00:00,2026-05-27T08:00:17
425,BTCUSDT,1779876006.1830444,1779879600.0,75912.6,0.002106712721359684,0.7,75976.9328027468,75999.99,0.975,0.9415670639828524,0.7584936352444235,-21.65063647555765,75909.82,1,1779879616.760261,2026-05-27T06:00:06,2026-05-27T07:00:00,2026-05-27T07:00:16
424,BTCUSDT,1779872402.625097,1779876000.0,75874.45,0.0019161430586288773,0.7,75932.93171945104,75899.99,0.89,0.9196475475059284,0.5919691308298316,-29.80308691701684,75912.61,1,1779876000.2708845,2026-05-27T05:00:02,2026-05-27T06:00:00,2026-05-27T06:00:00
423,BTCUSDT,1779868818.6009173,1779872400.0,75960.1,0.0020428280442950017,0.7,76022.52018460985,75999.99,1.0,1.0,0.6326694354402886,-36.73305645597114,75873.25,1,1779872417.65526,2026-05-27T04:00:18,2026-05-27T05:00:00,2026-05-27T05:00:17
422,BTCUSDT,1779865217.6567698,1779868800.0,75853.46,0.002222549821039759,0.7,75921.2788318076,75899.99,0.865,0.8767088574941801,0.6418620252058304,-22.313797479416962,75977.16,0,1779868813.110108,2026-05-27T03:00:17,2026-05-27T04:00:00,2026-05-27T04:00:13
421,BTCUSDT,1779861600.6033401,1779865200.0,75697.99,0.0022356641138539654,0.7,75766.0693582103,75799.99,0.96,0.9142071335838947,0.778837737094661,-18.1162262905339,75838.65,0,1779865212.1529887,2026-05-27T02:00:00,2026-05-27T03:00:00,2026-05-27T03:00:12
420,BTCUSDT,1779858016.7850785,1779861600.0,75579.0,0.0029118866313917044,0.7,75667.54401421058,75699.99,0.95,0.9143094156316321,0.7596885790077462,-19.031142099225374,75697.99,0,1779861615.4769204,2026-05-27T01:00:16,2026-05-27T02:00:00,2026-05-27T02:00:15
419,BTCUSDT,1779854412.0987694,1779858000.0,75646.73,0.0026804871740143668,0.7,75728.30691694921,75699.99,0.865,0.893316916949203,0.6353881029527534,-22.96118970472466,75579.01,1,1779858011.2842443,2026-05-27T00:00:12,2026-05-27T01:00:00,2026-05-27T01:00:11
418,BTCUSDT,1779850816.379437,1779854400.0,75879.42,0.002320980702686489,0.7,75950.26798975495,75999.99,0.965,0.9202501907794532,0.8059408402800743,-15.905915971992568,75683.0,1,1779854406.6768885,2026-05-26T23:00:16,2026-05-27T00:00:00,2026-05-27T00:00:06
417,BTCUSDT,1779847218.5922816,1779850800.0,75882.59,0.0023604127716118505,0.7,75954.64523598306,75999.99,0.935,0.8851207595813583,0.7966237037510422,-13.837629624895786,75879.01,1,1779850810.9537618,2026-05-26T22:00:18,2026-05-26T23:00:00,2026-05-26T23:00:10
416,BTCUSDT,1779843603.5563054,1779847200.0,76078.02,0.0023751235539439786,0.7,76150.71124977594,76199.99,1.0,1.0,0.8029102571219464,-19.708974287805358,75877.44,1,1779847213.1433816,2026-05-26T21:00:03,2026-05-26T22:00:00,2026-05-26T22:00:13
415,BTCUSDT,1779840017.1583967,1779843600.0,75930.89,0.0020361161163225156,0.7,75993.08108810522,75999.99,0.875,0.8625639585893805,0.7190850130816682,-15.591498691833184,76085.0,0,1779843617.3162506,2026-05-26T20:00:17,2026-05-26T21:00:00,2026-05-26T21:00:17
414,BTCUSDT,1779836412.1514409,1779840000.0,75788.0,0.0024545876935289485,0.7,75862.83808506676,75899.99,0.9299999999999999,0.8817025105867812,0.7785772865609928,-15.142271343900715,75930.01,0,1779840010.9367366,2026-05-26T19:00:12,2026-05-26T20:00:00,2026-05-26T20:00:10
413,BTCUSDT,1779832819.2503743,1779836400.0,75900.01,0.0022322228908634267,0.7,75968.16592861364,75999.99,0.95,0.8958990786431823,0.7744035511718496,-17.55964488281504,75749.02,1,1779836406.6585672,2026-05-26T18:00:19,2026-05-26T19:00:00,2026-05-26T19:00:06
412,BTCUSDT,1779829217.4773204,1779832800.0,76108.0,0.0022752453404392362,0.7,76177.66049385117,76199.99,0.975,0.9415057407767526,0.7527410048058377,-22.225899519416224,75890.0,1,1779832813.7367706,2026-05-26T17:00:17,2026-05-26T18:00:00,2026-05-26T18:00:13
411,BTCUSDT,1779825603.247482,1779829200.0,76064.48,0.002721581532762643,0.7,76147.76566041009,76249.99,0.915,0.8045977132428939,0.8628482589870827,-5.215174101291731,76106.86,1,1779829211.918165,2026-05-26T16:00:03,2026-05-26T17:00:00,2026-05-26T17:00:11
410,BTCUSDT,1779822016.9184358,1779825600.0,75836.0,0.003794186415742509,0.7,75951.78565060368,75999.99,0.825,0.7912569554225701,0.7670623967011478,-5.793760329885211,76052.0,0,1779825615.2260346,2026-05-26T15:00:16,2026-05-26T16:00:00,2026-05-26T16:00:15
409,BTCUSDT,1779818413.7898476,1779822000.0,75894.46,0.004616176766615744,0.7,76035.46189686187,75999.99,0.74,0.7701511123325887,0.6538816373105607,-8.611836268943929,75840.55,1,1779822011.3541174,2026-05-26T14:00:13,2026-05-26T15:00:00,2026-05-26T15:00:11
408,BTCUSDT,1779814808.170653,1779818400.0,76558.0,0.004681530597180038,0.7,76702.25025936736,76699.99,0.855,0.8563561556204106,0.6972433780034182,-15.77566219965818,75935.09,1,1779818408.2781248,2026-05-26T13:00:08,2026-05-26T14:00:00,2026-05-26T14:00:08
407,BTCUSDT,1779811212.3185449,1779814800.0,76478.07,0.005873030528275038,0.7,76658.8878938767,76699.99,0.5,0.5637082644911213,0.7381096653127223,23.810966531272225,76558.0,1,1779814801.36664,2026-05-26T12:00:12,2026-05-26T13:00:00,2026-05-26T13:00:01
406,BTCUSDT,1779807615.3937533,1779811200.0,76932.83,0.007456762167964414,0.7,77163.84627247992,77199.99,0.5,0.5957808779282328,0.7266038947863204,22.660389478632037,76518.1,1,1779811206.884143,2026-05-26T11:00:15,2026-05-26T12:00:00,2026-05-26T12:00:06
405,BTCUSDT,1779804003.0926123,1779807600.0,77265.14,0.005876915610023059,0.7,77447.9397587259,77399.99,0.86,0.6873808685867756,0.6518392146764606,-20.81607853235394,76908.01,1,1779807609.869144,2026-05-26T10:00:03,2026-05-26T11:00:00,2026-05-26T11:00:09
404,BTCUSDT,1779800405.5639222,1779804000.0,77140.0,0.0026788319308175103,0.7,77223.13585200554,77199.99,1.0,1.0,0.6487258534880008,-35.12741465119992,77231.56,0,1779804016.9743288,2026-05-26T09:00:05,2026-05-26T10:00:00,2026-05-26T10:00:16
403,BTCUSDT,1779757213.1297095,1779760800.0,76701.12,0.004919362665476101,0.7,76852.98911995094,76899.99,0.76,0.7200492519582978,0.7510077673182247,-0.8992232681775292,76756.98,1,1779797200.355948,2026-05-25T21:00:13,2026-05-25T22:00:00,2026-05-26T08:06:40
402,BTCUSDT,1779753607.19608,1779757200.0,77325.21,0.001735510320640916,0.7,77379.18954032958,77399.99,1.0,1.0,0.7625280668498619,-23.747193315013813,76792.24,1,1779757207.55988,2026-05-25T20:00:07,2026-05-25T21:00:00,2026-05-25T21:00:07
401,BTCUSDT,1779750004.0631223,1779753600.0,77095.84,0.0027450805012197,0.7,77180.98419926787,77199.99,0.925,0.8869883985357301,0.7374826750041473,-18.751732499585273,77322.01,0,1779753601.042115,2026-05-25T19:00:04,2026-05-25T20:00:00,2026-05-25T20:00:01
400,BTCUSDT,1779746419.6222122,1779750000.0,77318.45,0.002127498893599653,0.7,77384.62098290566,77399.99,0.835,0.7965774572641385,0.7389339083253774,-9.606609167462254,77116.21,1,1779750018.7400646,2026-05-25T18:00:19,2026-05-25T19:00:00,2026-05-25T19:00:18
399,BTCUSDT,1779742818.0625231,1779746400.0,77274.44,0.0027913618713723836,0.7,77361.22108708358,77399.99,0.855,0.7929697393337265,0.7714976990594535,-8.350230094054645,77367.03,0,1779746414.2186534,2026-05-25T17:00:18,2026-05-25T18:00:00,2026-05-25T18:00:14
398,BTCUSDT,1779739213.2010415,1779742800.0,77414.06,0.001931941646596228,0.7,77474.22056077654,77499.99,0.7849999999999999,0.7241841234326113,0.7688488764945546,-1.6151123505445342,77273.06,1,1779742812.388131,2026-05-25T16:00:13,2026-05-25T17:00:00,2026-05-25T17:00:12
397,BTCUSDT,1779735602.0976179,1779739200.0,77543.39,0.0015496238321194601,0.7,77591.72210509094,77599.99,0.855,0.8289561310364537,0.7290410004227952,-12.59589995772048,77441.85,1,1779739207.5717268,2026-05-25T15:00:02,2026-05-25T16:00:00,2026-05-25T16:00:07
396,BTCUSDT,1779732014.41421,1779735600.0,77550.0,0.00195753743877107,0.7,77611.06496895573,77599.99,0.85,0.862736214299086,0.6671221682496467,-18.287783175035333,77543.39,1,1779735615.9061568,2026-05-25T14:00:14,2026-05-25T15:00:00,2026-05-25T15:00:15
395,BTCUSDT,1779728417.8406386,1779732000.0,77792.26,0.0024206665664706136,0.7,77868.01513312887,77899.99,0.925,0.8626490096012771,0.7679276499171871,-15.707235008281295,77564.0,1,1779732008.9957335,2026-05-25T13:00:17,2026-05-25T14:00:00,2026-05-25T14:00:08
394,BTCUSDT,1779724817.7732787,1779728400.0,77635.99,0.002469450474351536,0.7,77713.1173449707,77699.99,0.865,0.8544981240234454,0.6692063998608754,-19.57936001391246,77735.69,0,1779728412.2292318,2026-05-25T12:00:17,2026-05-25T13:00:00,2026-05-25T13:00:12
393,BTCUSDT,1779721200.2739077,1779724800.0,77714.0,0.0030624331765557677,0.7,77809.75525886209,77799.99,0.725,0.74941314715521,0.6817689510574293,-4.323104894257068,77628.82,1,1779724812.3344417,2026-05-25T11:00:00,2026-05-25T12:00:00,2026-05-25T12:00:12
392,BTCUSDT,1779717600.0019956,1779721200.0,77341.05,0.0016639227960511534,0.7,77392.81281154485,77399.99,1.0,1.0,0.7236922778296498,-27.630772217035016,77713.99,0,1779721217.277242,2026-05-25T10:00:00,2026-05-25T11:00:00,2026-05-25T11:00:17
391,BTCUSDT,1779714015.6102433,1779717600.0,77345.85,0.001921830251906025,0.7,77405.64284050882,77399.99,0.865,0.8703701984833766,0.6831179656356181,-18.188203436438187,77341.05,1,1779717618.8152676,2026-05-25T09:00:15,2026-05-25T10:00:00,2026-05-25T10:00:18
390,BTCUSDT,1779710415.439288,1779714000.0,77364.26,0.0017409216195983302,0.7,77418.43525199246,77399.99,0.815,0.839901090189811,0.6366804648881026,-17.831953511189734,77367.98,1,1779714010.1892207,2026-05-25T08:00:15,2026-05-25T09:00:00,2026-05-25T09:00:10
389,BTCUSDT,1779706802.4956815,1779710400.0,77537.02,0.0015739413619540342,0.7,77586.106765794,77599.99,0.9,0.861126944223186,0.7469178524223221,-15.308214757767791,77357.5,1,1779710410.0119567,2026-05-25T07:00:02,2026-05-25T08:00:00,2026-05-25T08:00:10
388,BTCUSDT,1779703218.144053,1779706800.0,77612.32,0.0021013266136835833,0.7,77677.925015846,77699.99,0.845,0.8030765301074003,0.7551532131382259,-8.984678686177405,77545.65,1,1779706823.6783721,2026-05-25T06:00:18,2026-05-25T07:00:00,2026-05-25T07:00:23
387,BTCUSDT,1779699601.341088,1779703200.0,77456.94,0.0018474084170961315,0.7,77514.49908724768,77499.99,0.89,0.829061833559777,0.653765714877983,-23.623428512201706,77604.56,0,1779703212.527378,2026-05-25T05:00:01,2026-05-25T06:00:00,2026-05-25T06:00:12
386,BTCUSDT,1779696005.766534,1779699600.0,77401.11,0.002108019940484482,0.7,77466.74497228884,77499.99,1.0,1.0,0.7799984349122744,-22.000156508772562,77456.94,1,1779699616.1312783,2026-05-25T04:00:05,2026-05-25T05:00:00,2026-05-25T05:00:16
385,BTCUSDT,1779692418.371979,1779696000.0,77419.86,0.0024974540652456393,0.7,77497.64525892607,77499.99,0.94,0.93484156963735,0.7052599248084797,-23.47400751915203,77401.12,1,1779696000.18853,2026-05-25T03:00:18,2026-05-25T04:00:00,2026-05-25T04:00:00
384,BTCUSDT,1779688804.636111,1779692400.0,77404.07,0.002076830125337722,0.7,77468.73591852663,77499.99,1.0,1.0,0.7767353414230007,-22.32646585769993,77419.87,1,1779692412.802478,2026-05-25T02:00:04,2026-05-25T03:00:00,2026-05-25T03:00:12
383,BTCUSDT,1779685216.48102,1779688800.0,77387.95,0.0027991646722307162,0.7,77475.1016371689,77499.99,0.8200000000000001,0.782667455753348,0.74733165515406,-7.266834484594009,77406.99,1,1779688816.1833732,2026-05-25T01:00:16,2026-05-25T02:00:00,2026-05-25T02:00:16
382,BTCUSDT,1779681618.1332388,1779685200.0,77036.91,0.0024581508772317604,0.7,77113.09182439634,77099.99,0.915,0.9241712770774335,0.6688753356806743,-24.612466431932578,77391.07,0,1779685211.019944,2026-05-25T00:00:18,2026-05-25T01:00:00,2026-05-25T01:00:11
381,BTCUSDT,1779678016.5525348,1779681600.0,77156.37,0.003773906544502802,0.7,77273.54145280801,77299.99,0.5,0.621663317083157,0.7378747221494775,23.787472214947748,77026.68,1,1779681612.6682317,2026-05-24T23:00:16,2026-05-25T00:00:00,2026-05-25T00:00:12
380,BTCUSDT,1779674400.1132796,1779678000.0,76945.27,0.003079943669803599,0.7,77040.62050146278,76999.99,1.0,1.0,0.6197655816478784,-38.023441835212154,77108.77,0,1779678011.044598,2026-05-24T22:00:00,2026-05-24T23:00:00,2026-05-24T23:00:11
379,BTCUSDT,1779670820.2072701,1779674400.0,77180.65,0.003001137271594286,0.7,77273.84351444172,77299.99,0.955,0.9079363259950798,0.7465476120168097,-20.84523879831902,76945.28,1,1779674417.400301,2026-05-24T21:00:20,2026-05-24T22:00:00,2026-05-24T22:00:17
378,BTCUSDT,1779667204.0850797,1779670800.0,77100.03,0.004147971190900056,0.7,77228.73097429077,77199.99,0.815,0.8681708024379099,0.6592470156197078,-15.575298438029217,77153.01,1,1779670814.742408,2026-05-24T20:00:04,2026-05-24T21:00:00,2026-05-24T21:00:14
377,BTCUSDT,1779663600.2019866,1779667200.0,76808.18,0.005505530835943342,0.7,76978.40243639557,76999.99,0.95,0.9294918145757852,0.7217026367954051,-22.82973632045948,77064.96,0,1779667217.5637765,2026-05-24T19:00:00,2026-05-24T20:00:00,2026-05-24T20:00:17
376,BTCUSDT,1779660011.7038376,1779663600.0,76152.43,0.004399682695180367,0.7,76287.26997483916,76299.99,0.735,0.7222799748391553,0.7162513569342821,-1.8748643065717885,76803.99,0,1779663622.3238547,2026-05-24T18:00:11,2026-05-24T19:00:00,2026-05-24T19:00:22
375,BTCUSDT,1779656417.5083268,1779660000.0,76655.94,0.0022213390489770257,0.7,76724.43895769058,76699.99,0.845,0.864559166152461,0.6334608011812403,-21.15391988187597,76151.14,1,1779660006.092925,2026-05-24T17:00:17,2026-05-24T18:00:00,2026-05-24T18:00:06
